Date,AAPL,AMZN,BAC,GLD,GOOGL,GS,JPM,LRCX,META,MSFT,NVDA,QQQ,SLV,SPY,SPYG,XLE,XLF,XLK
2021-09-14,144.5965576171875,172.5,35.613624572753906,168.82000732421875,141.37600708007812,360.955322265625,139.22396850585938,57.329490661621094,373.5981750488281,288.8826904296875,22.195077896118164,364.5860290527344,22.100000381469727,416.2044372558594,64.56908416748047,20.340686798095703,34.5069580078125,75.44747161865234
2021-09-15,145.48492431640625,173.7895050048828,35.88180160522461,167.8300018310547,143.24557495117188,359.3995056152344,140.1901397705078,58.08946228027344,371.0085754394531,293.7295837402344,22.293869018554688,367.29669189453125,22.06999969482422,419.6808776855469,65.05953979492188,21.10057830810547,34.83821487426758,76.1080093383789
2021-09-16,145.25062561035156,174.41200256347656,36.1589241027832,164.02999877929688,142.43280029296875,354.68731689453125,140.12803649902344,58.502681732177734,370.1551818847656,294.11505126953125,22.195077896118164,367.5492858886719,21.25,419.01556396484375,65.05953979492188,20.86127471923828,34.73700714111328,76.15142059326172
2021-09-17,142.58554077148438,173.12600708007812,36.203609466552734,163.77000427246094,139.64585876464844,350.0199279785156,139.76466369628906,57.850059509277344,361.8801574707031,288.95965576171875,21.853797912597656,363.1966552734375,20.739999771118164,414.93389892578125,64.29981231689453,20.70594024658203,34.580562591552734,74.9653091430664
2021-09-20,139.53976440429688,167.7864990234375,34.9610595703125,164.94000244140625,137.58238220214844,338.10107421875,135.58091735839844,56.038516998291016,352.9303894042969,283.5923156738281,21.06846046447754,355.6918640136719,20.59000015258789,408.0152282714844,63.119869232177734,20.073646545410156,33.77838134765625,73.59988403320312
2021-09-21,140.01815795898438,167.18150329589844,34.978946685791016,166.0399932861328,137.89332580566406,336.05352783203125,135.59864807128906,55.68798828125,354.69659423828125,284.07415771484375,21.201183319091797,356.1295471191406,20.84000015258789,407.6297912597656,63.20655822753906,20.12038803100586,33.732173919677734,73.62882995605469
2021-09-22,142.3805389404297,169.00250244140625,35.88180160522461,165.4199981689453,139.13356018066406,344.6641540527344,138.1957244873047,57.101505279541016,340.5375671386719,287.7166442871094,21.89471435546875,359.4560241699219,20.989999771118164,411.6061096191406,63.75557327270508,20.74078369140625,34.295921325683594,74.63832092285156
2021-09-23,143.3372802734375,170.8000030517578,37.26736831665039,163.50999450683594,140.05841064453125,350.37762451171875,142.866943359375,58.190162658691406,343.2662353515625,288.66094970703125,22.434572219848633,362.7725830078125,20.90999984741211,416.6071472167969,64.3720474243164,21.467411041259766,35.13691711425781,75.63815307617188
2021-09-24,143.4251251220703,171.2760009765625,37.66963195800781,163.3000030517578,141.04922485351562,349.4745788574219,144.51565551757812,58.182552337646484,350.211669921875,288.4586486816406,22.034420013427734,363.1131286621094,20.709999084472656,417.2933349609375,64.48764038085938,21.628883361816406,35.321746826171875,75.6912612915039
2021-09-27,141.91195678710938,170.2899932861328,38.670814514160156,163.63999938964844,139.9156036376953,357.4860534667969,148.00799560546875,58.724403381347656,350.8268737792969,283.4670715332031,21.614307403564453,360.2146301269531,20.940000534057617,416.099609375,63.900054931640625,22.39800453186035,35.80231857299805,74.95709991455078
2021-09-28,138.53428649902344,165.79800415039062,38.5814208984375,162.0500030517578,134.716552734375,348.2674255371094,147.21026611328125,55.80088424682617,337.9975280761719,273.20458984375,20.655332565307617,350.0213928222656,20.780000686645508,407.71441650390625,62.156639099121094,22.474491119384766,35.210845947265625,72.73528289794922
